Gene Name, Locus Tag (prokka_output),Locus Tag (K12 reference),Start of Gene,End of Gene,Strand,UniProt ID,Protein Product,Anc_rep1,Anc_rep2,Anc_ave,Anc*_rep1,Anc*_rep2,Anc*_ave,Ara–1_rep1,Ara–1_rep2,Ara–1_ave,Ara–2_rep1,Ara–2_rep2,Ara–2_ave,Ara–3_rep1,Ara–3_rep2,Ara–3_ave,Ara–4_rep1,Ara–4_rep2,Ara–4_ave,Ara–5_rep1,Ara–5_rep2,Ara–5_ave,Ara–6_rep1,Ara–6_rep2,Ara–6_ave,Ara+1_rep1,Ara+1_rep2,Ara+1_ave,Ara+2_rep1,Ara+2_rep2,Ara+2_ave,Ara+3_rep1,Ara+3_rep2,Ara+3_ave,Ara+4_rep1,Ara+4_rep2,Ara+4_ave,Ara+5_rep1,Ara+5_rep2,Ara+5_ave,Ara+6_rep1,Ara+6_rep2,Ara+6_ave,LocusID
cysK,FJKNNBLA_02366,b2414,2461135,2462106,1,P0ABK5,cysteine synthase A,-0.5570260635971446,-0.5089244934154158,-0.5329752785062802,-0.4276623410986749,-0.40592186051252405,-0.4167921008055995,-0.4030787725902324,-0.453901940706254,-0.4284903566482432,-0.1408440344506139,-0.11438536890256645,-0.12761470167659017,-0.6,-0.5454045066086564,-0.5727022533043282,-0.4091174665963982,-0.3702773182262394,-0.3896973924113188,-0.36809665994703467,-0.3405897273064119,-0.3543431936267233,-0.06372984937781695,-0.037182186286817694,-0.05045601783231732,-0.31474221717548495,-0.2841700445204332,-0.2994561308479591,-0.4450039535293756,-0.4391911191156284,-0.44209753632250204,-0.36405933394561785,-0.38246493422549555,-0.3732621340855567,-0.42994481085439734,-0.4157825875299116,-0.4228636991921545,-0.39525411110174946,-0.41406476804207265,-0.4046594395719111,-0.3612295242374571,-0.3536587742914392,-0.3574441492644481,ECB_02314
ptsH,FJKNNBLA_02367,b2415,2462490,2462747,1,P0AA04,phosphocarrier protein HPr,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.48899693964465163,-0.49111841770881104,-0.49005767867673133,-0.16051084459838727,-0.15893301098561874,-0.159721927792003,-0.28166343872173805,-0.40357424405391484,-0.34261884138782644,-0.22770562621635426,-0.4699939581647128,-0.3488497921905335,-0.301680693217771,-0.3027813787067269,-0.302231035962249,-0.08973167357425266,-0.08389405586353034,-0.08681286471889149,-0.32647183419234577,-0.32721752698464696,-0.32684468058849636,-0.38305082257356393,-0.3224679027611864,-0.3527593626673752,-0.4578682684223826,-0.4586051262278626,-0.4582366973251226,-0.3557360717477178,-0.5707372537374366,-0.4632366627425772,-0.3101950945186622,-0.3041390799820838,-0.307167087250373,-0.24262285927923255,-0.18587415188805265,-0.2142485055836426,ECB_02315
ptsI,FJKNNBLA_02368,b2416,2462792,2464519,1,P08839,PTS enzyme I,-0.6,-0.6,-0.6,-0.3493195949207238,-0.3099303296155497,-0.32962496226813676,-0.4400692446687061,-0.3483124917090423,-0.3941908681888742,-0.6,-0.6,-0.6,-0.3720200631580158,-0.3815119289274595,-0.37676599604273764,-0.3790581845144944,-0.3509564408505416,-0.365007312682518,-0.6,-0.6,-0.6,-0.06667124752727811,-0.06347421271513194,-0.06507273012120503,-0.3731246094456957,-0.29399236685889396,-0.33355848815229483,-0.4737308566870868,-0.4375485775022541,-0.45563971709467044,-0.4004545427005439,-0.5104060750074314,-0.45543030885398766,-0.5620417805171428,-0.5089551470854651,-0.535498463801304,-0.33497250776670934,-0.43001887634925334,-0.38249569205798134,-0.3470955598960648,-0.33509670253354423,-0.34109613121480453,ECB_02316
crr,FJKNNBLA_02369,b2417,2464560,2465069,1,P69783,Enzyme IIA(Glc),-0.6,-0.6,-0.6,-0.3354001892199753,-0.2988192732915079,-0.3171097312557416,-0.1993848003895206,-0.18541477381740745,-0.19239978710346403,-0.004096227008457992,0.031447320463538986,0.013675546727540497,-0.3130810126842349,-0.3881736515717584,-0.3506273321279967,-0.20858361646752416,-0.20705430403074915,-0.20781896024913665,-0.36607030943080254,-0.25166772453754577,-0.3088690169841741,-0.03569856280431075,-0.02425053246710862,-0.029974547635709687,-0.6,-0.6,-0.6,-0.2083113170419774,-0.21134698883392547,-0.20982915293795143,-0.4183903706562444,-0.2857024179575791,-0.35204639430691176,-0.2004972168788009,-0.3220470376333639,-0.2612721272560824,-0.3351031636339917,-0.32171659424702154,-0.3284098789405066,-0.17947050049540192,-0.20409677635161952,-0.1917836384235107,ECB_02317
pdxK,FJKNNBLA_02370,b2418,2465963,2465112,-1,P40191,pyridoxal kinase I,-0.015158124095874555,-0.004428134789191926,-0.00979312944253324,0.0025669281771673585,-0.010800744229678168,-0.004116908026255405,0.01667857850728292,-0.009303000484884333,0.0036877890111992936,-0.007586268746265529,-0.0011553268624644453,-0.004370797804364987,0.0031228286113318218,0.006462859401662294,0.004792844006497058,-0.0006569581753866228,-0.004256198291249546,-0.0024565782333180845,0.004412637558746167,-0.021627598483273888,-0.00860748046226386,-0.007535752905153971,-0.005774845220316313,-0.006655299062735142,0.00045833803793314835,0.005413779609729938,0.002936058823831543,0.002633500935761547,0.0032797007538436828,0.0029566008448026148,0.004958175106065242,0.003493823898564568,0.004225999502314905,-0.0410280521595882,-0.009911275070926219,-0.02546966361525721,-0.0053470878417582,0.003947470760161987,-0.0006998085407981065,-0.0033079481667073023,-0.005278560499508766,-0.004293254333108034,ECB_02318
yfeK,FJKNNBLA_02371,b2419,2466068,2466442,1,Q47702,DUF5329 domain-containing protein YfeK,-0.002999512144631669,0.01368736074388727,0.005343924299627801,0.027507339819074265,0.027771603439820602,0.027639471629447434,4.908102041422963e-05,0.012362301031352742,0.006205691025883486,0.008558044540354248,-0.012160995208847725,-0.0018014753342467382,0.006072353248336441,0.0026784915113069467,0.0043754223798216935,0.006168553482382983,-0.0008072723572774138,0.0026806405625527845,0.019246754579273915,0.008817483025294481,0.014032118802284197,-0.018208046196585025,-0.005762117364795363,-0.011985081780690195,0.0021224862819759303,-0.0006944970413188074,0.0007139946203285614,0.0023277694852303927,0.0059599574685845,0.004143863476907447,0.007093738148885003,0.012298952157898514,0.009696345153391758,0.004647150717858545,0.016674081621984905,0.010660616169921725,0.013698159239121089,0.004225533699141901,0.008961846469131495,0.01425728373712502,0.01358430642330473,0.013920795080214876,ECB_02319
yfeS,FJKNNBLA_02372,b2420,2466475,2467209,1,P78271,PF05406 family protein YfeS,0.001270027818858029,0.01099184033031339,0.00613093407458571,0.0050630918511944956,0.0035667871441733747,0.004314939497683935,-0.01683487597416913,0.009033751141997944,-0.003900562416085593,0.00016737504949290716,-0.006793374447389339,-0.0033129996989482158,0.006548698261665188,0.008753339483184769,0.0076510188724249785,0.0011969426776999676,-2.6468520933964346e-05,0.0005852370783830016,-0.007377888351746042,-0.011068314291152927,-0.009223101321449484,-0.004196079621592274,0.001259911889371395,-0.0014680838661104397,0.0008143159551418722,0.007132492945075416,0.003973404450108645,0.0013905716069894276,-0.0026429371037545732,-0.0006261827483825728,0.005036157426867087,0.0002549645527297672,0.002645560989798427,-0.004180701214300586,0.004598548254862299,0.00020892352028085634,-0.0067656512239924835,-0.008315118638397985,-0.0075403849311952344,0.008116530485602791,0.006684073206028653,0.007400301845815722,ECB_02320
cysM,FJKNNBLA_02373,b2421,2468325,2467414,-1,P16703,cysteine synthase B,-0.176637106325011,-0.09711739744229692,-0.13687725188365396,-0.21225527044827844,-0.20712704301945847,-0.20969115673386846,-0.01893803014503452,-0.009270352574676448,-0.014104191359855484,-0.009631648089800882,-0.006091345744254045,-0.007861496917027463,-0.16890708443789493,-0.1503412914950968,-0.15962418796649586,-0.03142740325107957,-0.03290974279240241,-0.03216857302174099,-0.08388363295316532,-0.17617864050146653,-0.13003113672731592,-0.05688986203416487,-0.03314200108154441,-0.04501593155785464,0.01406637186687404,0.01000807273645545,0.012037222301664745,-0.006744752800902159,-0.016797096628599073,-0.011770924714750617,-0.08518597199827299,-0.14553655416476374,-0.11536126308151837,-0.03979309976307368,0.002406371766996534,-0.018693363998038573,-0.0699191409118709,-0.050210517386056294,-0.0600648291489636,-0.0060601540850092755,0.011841338195433797,0.002890592055212261,ECB_02321
cysA,FJKNNBLA_02374,b2422,2469556,2468459,-1,P16676,sulfate/thiosulfate ABC transporter ATP binding subunit,-0.37646712506343205,-0.29673225820176446,-0.3365996916325983,-0.31071334161940944,-0.26279364554626916,-0.2867534935828393,-0.3119045984540368,-0.333950394890839,-0.3229274966724379,-0.0977741960950706,-0.08168556984011194,-0.08972988296759127,-0.35853861226137484,-0.29799801273804655,-0.32826831249971067,-0.340347829025429,-0.3282780215739955,-0.33431292529971224,-0.3528534507112268,-0.2649827241181306,-0.30891808741467874,-0.05356845806792255,-0.05923712658843998,-0.05640279232818127,-0.23971423790250806,-0.2652871912994691,-0.25250071460098855,-0.24747828840395425,-0.33834072763113565,-0.29290950801754495,-0.32385461705474705,-0.3172584118925584,-0.32055651447365274,-0.3650590680956753,-0.34375956975232563,-0.35440931892400046,-0.3422254020266141,-0.2758228826918109,-0.3090241423592125,-0.293016499102043,-0.3344494497425652,-0.3137329744223041,ECB_02322
cysW,FJKNNBLA_02375,b2423,2470421,2469546,-1,P0AEB0,sulfate/thiosulfate ABC transporter inner membrane subunit CysW,-0.261430453847971,-0.3257602440576402,-0.2935953489528056,-0.36121873765883433,-0.36663033815103707,-0.36392453790493573,-0.36631741766881926,-0.3614794898317161,-0.3638984537502677,-0.062399318366844675,-0.11136494915354156,-0.08688213376019312,-0.35137996756344414,-0.36869258265374655,-0.36003627510859537,-0.37069411443128863,-0.37018988107083045,-0.37044199775105957,-0.3223371025979574,-0.3340600986315886,-0.328198600614773,-0.0447579200152132,-0.030723684174029688,-0.03774080209462144,-0.2402346915014144,-0.2892410740708199,-0.26473788278611715,-0.3033212616023257,-0.336565553009208,-0.31994340730576687,-0.35366096601896596,-0.2904825353946802,-0.3220717507068231,-0.40938237670517946,-0.421971913832884,-0.41567714526903177,-0.3512574606930553,-0.32130257402982426,-0.33628001736143975,-0.34996274419878176,-0.3163152972260331,-0.3331390207124074,ECB_02323
cysU,FJKNNBLA_02376,b2424,2471254,2470421,-1,P16701,sulfate/thiosulfate ABC transporter inner membrane subunit CysU,-0.2613683196188711,-0.31193864380499503,-0.28665348171193306,-0.26576509231701306,-0.35773897341321376,-0.31175203286511344,-0.37365546987328524,-0.37061012205453603,-0.37213279596391063,-0.1074640206904448,-0.07039926473953573,-0.08893164271499027,-0.4449670933772604,-0.3429523322222206,-0.3939597127997405,-0.29520657500121245,-0.29754358050770197,-0.2963750777544572,-0.3125137999952259,-0.3162523493912998,-0.3143830746932629,-0.052877007879149084,-0.051943956989074364,-0.05241048243411173,-0.3118164480793717,-0.2896861439347361,-0.30075129600705386,-0.32642025562442145,-0.25719304953872385,-0.2918066525815727,-0.2868256703071271,-0.30364788106936647,-0.2952367756882468,-0.3493471838979751,-0.369249022466949,-0.359298103182462,-0.32272692445409695,-0.3442306998259184,-0.3334788121400077,-0.30217552482223065,-0.2807206774249311,-0.2914481011235809,ECB_02324
cysP,FJKNNBLA_02377,b2425,2472270,2471254,-1,P16700,thiosulfate/sulfate ABC transporter periplasmic binding protein CysP,-0.23306022673933602,-0.22586754068545473,-0.22946388371239537,-0.27764848143805915,-0.21609399635028664,-0.2468712388941729,-0.34308944170187966,-0.3465194728970904,-0.34480445729948506,-0.09580182948904642,-0.08046943513958316,-0.08813563231431479,-0.32662810642973505,-0.38054461584660343,-0.3535863611381692,-0.33546275253621405,-0.3252405076820705,-0.33035163010914226,-0.24352626408025752,-0.2890942258840346,-0.26631024498214606,-0.04590111144610357,-0.04359204206169199,-0.04474657675389778,-0.2190160643193525,-0.23432482472720603,-0.22667044452327928,-0.26255650763554,-0.2543639139906047,-0.25846021081307236,-0.35774626495579154,-0.2840777617683443,-0.3209120133620679,-0.3243322840808754,-0.31937902809495017,-0.3218556560879128,-0.35638225122272194,-0.29257763147312116,-0.3244799413479216,-0.28811412348258814,-0.2758826850109231,-0.2819984042467556,ECB_02325
ucpA,FJKNNBLA_02378,b2426,2473365,2472574,-1,P37440,oxidoreductase UcpA,0.006901806581196218,-0.0034380033948537385,0.0017319015931712397,0.005170737687513047,-0.005814558578451352,-0.00032191044546915236,-0.002705199484335589,0.007558666310429167,0.002426733413046789,0.03195787277300888,0.018899838176127115,0.025428855474567996,0.01611999924321856,0.016895906717146643,0.0165079529801826,0.016478430087516344,0.011080074339985951,0.013779252213751148,0.0016800193148464983,0.0002686684356668131,0.0009743438752566557,-0.004622938917296917,-0.0036524594477123935,-0.004137699182504655,0.00508326022283489,0.009744776813734172,0.007414018518284531,-0.018274051136555867,-0.015146253861110157,-0.016710152498833012,-0.009777051746795527,0.0017515794504939283,-0.004012736148150799,0.0228243225748364,0.015046246816258546,0.01893528469554747,0.002777940904537428,-0.0056433310979342125,-0.0014326950966983922,0.013925144812561312,0.01346375973653099,0.01369445227454615,ECB_02326
murR,FJKNNBLA_02379,b2427,2474351,2473494,-1,P77245,DNA-binding transcriptional dual regulator MurR,0.010461896938374408,0.015013433261594733,0.012737665099984571,-0.01056387498244323,-0.03840939469950772,-0.024486634840975477,-0.0010850229048411219,0.0021889973116108272,0.0005519872033848527,-0.004682028970552088,-0.009126453161831222,-0.006904241066191655,-0.009135117158704492,0.006639210887939081,-0.0012479531353827055,0.0030449835019970353,0.012827241275654329,0.007936112388825682,-7.171428878411084e-05,-0.003925534413325952,-0.0019986243510550315,-0.025095045904426544,-0.0037422707091294017,-0.014418658306777972,0.009074262696170711,0.00855332525402694,0.008813793975098825,-0.011034567058996313,-0.012815611142845448,-0.01192508910092088,-0.0022112070941174107,0.012084096661258571,0.00493644478357058,-0.153111472106508,-0.3989310596964107,-0.27602126590145937,-0.02318847557094507,-0.022575130260424774,-0.022881802915684923,-0.01049290962596627,-0.006985067553335271,-0.00873898858965077,ECB_02327
murQ,FJKNNBLA_02380,b2428,2474515,2475411,1,P76535,N-acetylmuramic acid 6-phosphate etherase,-0.001335023086846139,0.001221296339845697,-5.686337350022108e-05,0.008460676876174567,-0.00037778280159504567,0.004041447037289761,0.007860634353982668,0.0035149881280492415,0.005687811241015955,-0.004312234117232083,-0.015206430124416664,-0.009759332120824374,0.006422478970024879,0.0018586503208075662,0.004140564645416222,-0.002202044491709831,0.0022068251715977915,2.3903399439802013e-06,0.0025810322700945652,-0.004678188670955091,-0.0010485782004302628,-0.018841016080637353,-0.019966284354641116,-0.019403650217639234,-0.011351088537685582,-0.0010198712158636628,-0.006185479876774622,0.004396851589259608,0.005350344719645076,0.004873598154452342,-0.0034935952225015445,-0.0040930550676449295,-0.003793325145073237,-0.003762535067788418,-0.02940656448459124,-0.016584549776189828,-0.003985755322346069,0.0022845784235670007,-0.000850588449389534,0.006426999541453024,0.009315092917265894,0.007871046229359458,ECB_02328
murP,FJKNNBLA_02381,b2429,2475415,2476839,1,P77272,N-acetylmuramic acid-specific PTS enzyme IICB component/anhydro-N-acetylmuramic acid transporter,0.005315622014325425,0.007178551572748758,0.006247086793537092,0.001348975399287019,-0.008736481965955114,-0.0036937532833340473,0.013232888013931531,-0.0022328913601665588,0.005499998326882486,-0.0066915401167406685,-0.008654263359278713,-0.007672901738009691,0.0057053204478484,0.008957487496495484,0.007331403972171942,0.0055997259332707505,0.009111953613872978,0.007355839773571864,0.0007809661961846043,0.009054762764522446,0.004917864480353525,-0.008458649948828069,0.00043984320357679657,-0.004009403372625636,0.006603938421791352,0.007276342233065896,0.006940140327428624,-0.01713038858721249,-0.0052519499073121504,-0.01119116924726232,0.0010312247806048723,-0.0031233267859430563,-0.001046051002669092,-0.008581111700553416,-0.007535241289623925,-0.008058176495088672,-0.0019073571310954246,0.0005675626309809001,-0.0006698972500572623,0.009411776680384044,0.017677785511814648,0.013544781096099346,ECB_02329
yfeX,FJKNNBLA_02382,b2431,2477918,2477019,-1,P76536,porphyrinogen peroxidase,-0.015490014462880322,-0.00929529017749834,-0.01239265232018933,-0.007037047674683309,0.01669504281701932,0.004828997571168006,0.009383870032143062,-0.0030121330622172133,0.003185868484962924,-0.006855155674554192,0.010389807042936572,0.00176732568419119,0.00066017225413982,-0.0067031712916423986,-0.0030214995187512893,0.021340702190576197,0.015111536763651085,0.01822611947711364,-0.012657849532351238,0.017947137237318913,0.0026446438524838373,-0.0032554390836271353,0.005266938646862501,0.0010057497816176827,0.00543006335581124,-0.0064972085129465455,-0.0005335725785676529,0.015698701537055274,0.0015228269624137153,0.008610764249734495,-0.00018769237890200064,0.0031351919637484143,0.0014737497924232068,-0.050449418211679586,-0.0953962676569012,-0.0729228429342904,-0.0036067848823367332,-0.029063011265863442,-0.016334898074100088,0.0301374787115325,0.01437264926307159,0.022255063987302044,ECB_02331
yfeY,FJKNNBLA_02383,b2432,2478589,2478014,-1,P76537,DUF1131 domain-containing lipoprotein YfeY,0.005345911863981477,0.014533784025638903,0.00993984794481019,-0.027120601499663,0.0017490156146440401,-0.01268579294250948,0.031831726529497964,-0.04392986720158699,-0.006049070336044512,-0.011426170519850315,-0.010909848095947888,-0.011168009307899102,0.006718838632723705,0.004688216680321913,0.005703527656522808,0.01779446188238857,0.03971017946129751,0.02875232067184304,0.006518618855217628,0.006369887221998139,0.006444253038607883,-0.010226120382959282,-0.0024271050916920816,-0.006326612737325682,0.0040065150513565505,0.009394574885586355,0.006700544968471453,-0.009991577088265789,-0.019117312417792895,-0.014554444753029342,0.012479285556664579,0.01712958468414181,0.014804435120403194,-0.01645132359219499,-0.08051275615588266,-0.048482039874038825,-0.009414888022591899,-0.0013854494396683802,-0.005400168731130139,-0.00782497417269866,-0.019372235525168698,-0.013598604848933679,ECB_02332
yfeZ,FJKNNBLA_02384,b2433,2479245,2478796,-1,P76538,putative inner membrane protein,0.008398082462151856,-0.009504421383679244,-0.0005531694607636937,0.01665615069739167,0.0037528669552635207,0.010204508826327596,0.00939425631241719,-0.005420862566508733,0.001986696872954228,0.0033892179153917346,0.0074333949847318614,0.005411306450061798,0.005896171245084121,-0.004000858420208418,0.0009476564124378515,-0.0037408019541987983,0.013853997824753852,0.005056597935277527,0.003914596558355925,-0.02238965238440284,-0.009237527913023458,-0.011712867556411983,-0.013306647100488579,-0.01250975732845028,0.001328153934135495,0.004617347953410452,0.0029727509437729735,0.018088314397683443,0.005755890157260937,0.01192210227747219,0.005655554746637412,-0.004695321785440621,0.00048011648059839533,-0.06411593121420295,-0.05453363286788874,-0.05932478204104584,0.004279686327998815,-0.006865112455188758,-0.0012927130635949713,-0.021615853195393404,-0.03793294694187145,-0.029774400068632426,ECB_02333
ypeA,FJKNNBLA_02385,b2434,2479657,2479232,-1,P76539,putative acetyltransferase YpeA,0.0003656012166418487,-0.004233685110291851,-0.0019340419468250013,0.012409073826681315,0.0071262316169276516,0.009767652721804482,-0.00670786248809597,0.005687391713201611,-0.0005102353874471798,0.006637475862899922,0.016992289527099275,0.011814882694999598,0.012754718431912473,0.013201671419881413,0.012978194925896943,0.014529608889946664,0.012525604687711035,0.01352760678882885,0.011544630220807293,0.005667882967388768,0.00860625659409803,0.011066378424958636,0.016606411665710797,0.013836395045334716,0.01308710508960632,0.010580772681286713,0.011833938885446517,-0.010157363140961037,0.0008673865326583987,-0.00464498830415132,0.0146302403753784,0.003947006740234822,0.009288623557806611,-0.0162429495200597,-0.02253997533983608,-0.019391462429947888,0.00541126193364031,0.011439810879602049,0.008425536406621179,0.010995866334018846,0.0036466365716529454,0.0073212514528358955,ECB_02334
amiA,FJKNNBLA_02386,b2435,2479871,2480740,1,P36548,N-acetylmuramoyl-L-alanine amidase A,0.006983911806273063,0.013808139264765169,0.010396025535519115,0.030137248278789365,0.02159885297775594,0.025868050628272653,-0.02037922241466794,-0.026563954093837733,-0.023471588254252836,-0.012101746377107231,-0.012535156816341708,-0.01231845159672447,-0.050146091744455744,-0.04896895852617475,-0.04955752513531525,-0.18056517135361883,-0.153373552201005,-0.16696936177731192,-0.0496943631606804,-0.07047554844400362,-0.06008495580234201,-0.015053589445814424,-0.01231969602911072,-0.013686642737462573,0.018075935434308667,0.010113250926849301,0.014094593180578985,-0.02519769079154031,-0.03424019445356959,-0.02971894262255495,-0.09298832281831976,-0.06561718418880201,-0.07930275350356089,-0.20549591098074424,-0.08906411730643098,-0.1472800141435876,-0.08929448433991996,-0.1301683322822729,-0.10973140831109643,-0.09516771813653345,-0.1365987697542983,-0.11588324394541588,ECB_02335
hemF,FJKNNBLA_02387,b2436,2480744,2481643,1,P36553,coproporphyrinogen III oxidase,0.0017516409659495092,-0.0017457332228191427,2.9538715651832893e-06,-0.0070196466162626096,0.001253256847724817,-0.0028831948842688963,-0.13408327507839238,-0.1963837719760113,-0.16523352352720183,-0.01620585044919387,-0.00697947707553076,-0.011592663762362315,0.005319970392492144,0.022676471564604676,0.01399822097854841,-0.002273383643586731,-0.0164955610133508,-0.009384472328468764,-0.003096926576219812,0.01228168944695107,0.0045923814353656285,-0.008121090140330618,-0.009155365693467537,-0.008638227916899078,0.004474997950279409,-0.007094761106836203,-0.0013098815782783971,-0.015288278974726757,-0.00643965452521691,-0.010863966749971834,-0.2738766870042695,-0.22432460616895888,-0.24910064658661418,-0.04027702540849879,-0.013879218660483751,-0.02707812203449127,-0.004006700786267135,0.006557361703002895,0.00127533045836788,-0.0028328184764015996,-0.001958373247639658,-0.002395595862020629,ECB_02336
eutR,FJKNNBLA_02388,b2437,2482701,2481649,-1,P36547,putative AraC-type transcriptional regulator EutR,-0.004308983496278814,0.009324762996586335,0.0025078897501537604,0.012236590305608431,0.0054168678939852674,0.00882672909979685,-3.6790239451279204e-05,0.009153109492957405,0.0045581596267530635,-0.0075042849146170765,-0.0026710022079825257,-0.005087643561299801,0.009117562979834692,-0.0006903442856211126,0.00421360934710679,-0.004603944637775154,0.006896186359013433,0.0011461208606191394,0.013369656248897029,0.01285752086301144,0.013113588555954235,-0.003110291027956522,-0.004292389906890936,-0.003701340467423729,0.010843182520383722,0.015349553032808343,0.013096367776596032,-0.004148083265643795,-0.017106258751962956,-0.010627171008803376,0.007196972631773187,0.0002921552330607067,0.003744563932416947,-0.02051908032698535,-0.01637757878066516,-0.018448329553825256,0.002299007254717631,0.0022828637361667374,0.0022909354954421843,-0.001000222451084656,-0.0010941185598260933,-0.0010471705054553746,ECB_02337
eutK,FJKNNBLA_02389,b2438,2483247,2482747,-1,P76540,"putative structural protein, ethanolamine utilization microcompartment",0.006017392251545945,0.00309589310701624,0.004556642679281093,0.0006927491564939822,-0.008164249095157875,-0.0037357499693319463,0.01521455487208796,0.0049713507960944744,0.010092952834091218,-0.012100015327940389,-0.012524736553922361,-0.012312375940931375,0.0016442926939155542,-0.022242473536714758,-0.010299090421399601,0.011155511803582457,0.012900820452482706,0.012028166128032581,-0.009953228249698819,0.0016282141953129015,-0.004162507027192959,0.009049506906510548,0.01340717174182317,0.011228339324166859,-0.0004889616128394359,0.0033199041247551154,0.0014154712559578397,0.016826708537479435,0.023887714219079516,0.020357211378279477,0.025871442623992432,0.007728292494238529,0.01679986755911548,-0.15056024214952146,-0.07545963406088677,-0.11300993810520411,0.002476794745247179,0.014212241481125246,0.008344518113186213,-0.04037637193527879,-0.03733510572802268,-0.038855738831650735,ECB_02338
eutL,FJKNNBLA_02390,b2439,2483919,2483260,-1,P76541,"putative structural protein, ethanolamine utilization microcompartment",0.01008651800403526,-0.0032108487036704002,0.0034378346501824295,0.004658911478822284,-0.0001463909417648724,0.0022562602685287057,0.015061143973849538,0.005272036540398578,0.010166590257124058,0.006979596293925638,0.006312181076936235,0.006645888685430937,0.006627081031772604,0.00040573861638465,0.003516409824078627,0.01713132404915045,0.007984805022769081,0.012558064535959767,-0.002461842251190058,0.0037642106338473835,0.0006511841913286627,-0.00890140437204637,0.008384661647275415,-0.00025837136238547696,0.004870376477806968,0.008022854830822396,0.006446615654314682,-0.0009922155800778125,-0.0008504090343311342,-0.0009213123072044733,-0.013354824752482737,0.00362340066984937,-0.004865712041316684,-0.005815623608360108,-0.0027857960492643895,-0.004300709828812249,0.00966470296233209,0.003029264431214226,0.006346983696773158,-0.012225501454446435,-0.006002220323101562,-0.009113860888773999,ECB_02339
eutC,FJKNNBLA_02391,b2440,2484816,2483929,-1,P19636,ethanolamine ammonia-lyase subunit beta,0.0031930183210513857,-0.011164659850106826,-0.00398582076452772,0.004646143194791295,0.0002774982482858599,0.0024618207215385776,-0.011145141155315952,-0.006381448867224798,-0.008763295011270374,-0.015356799109739333,-0.021111425986363647,-0.01823411254805149,0.004053422681042123,0.006470435184806788,0.0052619289329244555,0.011451864850500362,0.009862514745193566,0.010657189797846963,-0.0005452397488048813,0.004912987840038847,0.002183874045616983,-0.010014325320199446,-0.0048085005277019015,-0.007411412923950674,0.007037982303608361,0.012538233968574316,0.009788108136091338,0.005878214919757809,0.000809841499126337,0.003344028209442073,-0.005637334567534885,-0.00507076375713199,-0.005354049162333438,-0.0517238700652868,-0.005006763147994864,-0.028365316606640833,0.01581550570100127,-0.005335550888804302,0.0052399774060984845,-0.004610180111258803,-0.0016549947929091653,-0.003132587452083984,ECB_02340
eutB,FJKNNBLA_02392,b2441,2486198,2484837,-1,P0AEJ6,ethanolamine ammonia-lyase subunit alpha,-0.011843389986502478,-0.015852309497878563,-0.01384784974219052,-0.014638512671810997,-0.020991839930996167,-0.01781517630140358,0.0017844520303557593,-0.0016921039443635912,4.617404299608408e-05,-0.005806277398149207,-0.0317899151203673,-0.018798096259258254,0.007645502498013299,0.0037036269264277347,0.005674564712220517,0.010128494419908044,0.003349390161946429,0.006738942290927237,0.0058618450186773245,0.012415072747342461,0.009138458883009893,-0.005490149956684736,-0.013088729325404813,-0.009289439641044775,0.00011992079814845133,-0.0053289404552684435,-0.0026045098285599963,-0.007299755596642233,-0.008211740288790514,-0.007755747942716374,-0.004297189831511562,-0.0075750201448267634,-0.005936104988169162,-0.005654720587688195,0.007584601709135305,0.0009649405607235549,4.31428208531124e-05,0.01225273110564764,0.006147936963250376,0.002250872768967448,-0.003173833153064607,-0.0004614801920485795,ECB_02341
eutA,FJKNNBLA_02393,b2451,2487613,2486210,-1,P76551,ethanolamine ammonia-lyase reactivase EutA,0.008385799231133162,0.006458561287417394,0.007422180259275279,0.006756539037936687,0.00016424248142402932,0.0034603907596803584,0.0031739211416913484,0.0020460002841216577,0.002609960712906503,-0.02518438082905472,0.0047737947874166575,-0.010205293020819031,0.01668259075860255,0.00043021085089085375,0.008556400804746702,0.004554657258230461,0.003500785353456857,0.004027721305843659,0.009977623839838716,0.002081369221839885,0.0060294965308393,-0.011412263665858522,-0.006158617231451011,-0.008785440448654766,-0.0009956106010530871,-0.00328215476456719,-0.0021388826828101387,-0.00213546701582446,-0.0026863501185667724,-0.0024109085671956162,0.00461205062556627,-0.019736379529660158,-0.007562164452046944,0.01085488598462342,0.006495757735027526,0.008675321859825473,0.0069614142477956815,0.020877169097963992,0.013919291672879837,-0.016998418372794453,-0.006230171067958409,-0.011614294720376431,ECB_02342
